match_id,season,match_date,home_team,away_team,home_pos,away_pos,hg,ag,actual,odds_away,odds_draw,odds_home,diff,gano,profit,league
9143,2025-2026,2025-09-27,Wrexham,Derby,16.0,22.0,1,1,draw,3.59,3.22,2.12,-6.0,False,-10.0,E1
9144,2025-2026,2025-09-27,Charlton,Blackburn,13.0,18.0,3,0,home,3.11,3.19,2.35,-5.0,True,13.5,E1
9146,2025-2026,2025-09-27,Oxford,Sheffield United,21.0,24.0,0,1,away,2.32,3.34,3.03,-3.0,False,-10.0,E1
9150,2025-2026,2025-09-27,Stoke,Norwich,4.0,17.0,1,1,draw,3.53,3.51,2.02,-13.0,False,-10.0,E1
9152,2025-2026,2025-09-30,Birmingham,Sheffield Weds,11.0,23.0,2,2,draw,7.07,4.25,1.46,-12.0,False,-10.0,E1
9154,2025-2026,2025-09-30,Bristol City,Ipswich,4.0,13.0,1,1,draw,2.44,3.41,2.77,-9.0,False,-10.0,E1
9156,2025-2026,2025-09-30,Leicester,Wrexham,6.0,16.0,1,1,draw,4.92,3.86,1.66,-10.0,False,-10.0,E1
9157,2025-2026,2025-09-30,Middlesbrough,Stoke,1.0,4.0,0,0,draw,4.17,3.5,1.86,-3.0,False,-10.0,E1
9163,2025-2026,2025-10-01,QPR,Oxford,10.0,23.0,0,0,draw,3.46,3.42,2.08,-13.0,False,-10.0,E1
9166,2025-2026,2025-10-04,Hull,Sheffield United,18.0,24.0,1,0,home,2.61,3.35,2.62,-6.0,True,16.200000000000003,E1
9168,2025-2026,2025-10-04,Bristol City,QPR,5.0,11.0,1,2,away,4.24,3.7,1.8,-6.0,False,-10.0,E1
9172,2025-2026,2025-10-04,Preston,Charlton,9.0,11.0,2,0,home,2.87,3.2,2.5,-2.0,True,15.0,E1
9174,2025-2026,2025-10-04,Watford,Oxford,18.0,22.0,2,1,home,3.73,3.37,2.02,-4.0,True,10.2,E1
9175,2025-2026,2025-10-05,Ipswich,Norwich,17.0,19.0,3,1,home,5.38,4.17,1.57,-2.0,True,5.700000000000001,E1
9176,2025-2026,2025-10-17,Middlesbrough,Ipswich,2.0,9.0,2,1,home,2.55,3.22,2.79,-7.0,True,17.9,E1
9178,2025-2026,2025-10-18,QPR,Millwall,6.0,8.0,1,2,away,2.81,3.04,2.65,-2.0,False,-10.0,E1
9181,2025-2026,2025-10-18,Charlton,Sheffield Weds,14.0,23.0,2,1,home,5.42,3.64,1.66,-9.0,True,6.6,E1
9182,2025-2026,2025-10-18,Coventry,Blackburn,2.0,22.0,2,0,home,5.82,4.17,1.54,-20.0,True,5.4,E1
9185,2025-2026,2025-10-18,Stoke,Wrexham,7.0,18.0,1,0,home,3.87,3.46,1.95,-11.0,True,9.5,E1
9187,2025-2026,2025-10-18,Leicester,Portsmouth,7.0,16.0,1,1,draw,5.0,3.74,1.68,-9.0,False,-10.0,E1
9188,2025-2026,2025-10-21,Blackburn,Sheffield United,22.0,23.0,1,3,away,2.95,3.23,2.42,-1.0,False,-10.0,E1
9194,2025-2026,2025-10-21,Preston,Birmingham,10.0,17.0,0,1,away,2.49,3.14,2.92,-7.0,False,-10.0,E1
9195,2025-2026,2025-10-21,Bristol City,Southampton,9.0,17.0,3,1,home,2.77,3.41,2.46,-8.0,True,14.6,E1
9198,2025-2026,2025-10-22,Wrexham,Oxford,19.0,20.0,1,0,home,3.73,3.44,1.99,-1.0,True,9.9,E1
9200,2025-2026,2025-10-24,Preston,Sheffield United,11.0,21.0,3,2,home,2.82,3.09,2.62,-10.0,True,16.200000000000003,E1
9201,2025-2026,2025-10-25,Coventry,Watford,1.0,12.0,3,1,home,6.08,4.43,1.49,-11.0,True,4.9,E1
9205,2025-2026,2025-10-25,Bristol City,Birmingham,5.0,14.0,1,0,home,3.19,3.29,2.26,-9.0,True,12.599999999999998,E1
9208,2025-2026,2025-10-25,Middlesbrough,Wrexham,2.0,16.0,1,1,draw,4.51,3.65,1.77,-14.0,False,-10.0,E1
9209,2025-2026,2025-10-25,Millwall,Leicester,5.0,10.0,1,0,home,2.64,3.26,2.66,-5.0,True,16.6,E1
9211,2025-2026,2025-10-25,Swansea,Norwich,17.0,23.0,2,1,home,3.21,3.39,2.2,-6.0,True,12.000000000000002,E1
9213,2025-2026,2025-11-01,Leicester,Blackburn,10.0,21.0,0,2,away,4.47,3.63,1.78,-11.0,False,-10.0,E1
9215,2025-2026,2025-11-01,West Brom,Sheffield Weds,12.0,24.0,0,0,draw,6.28,4.26,1.5,-12.0,False,-10.0,E1
9216,2025-2026,2025-11-01,Birmingham,Portsmouth,16.0,18.0,4,0,home,4.57,3.53,1.79,-2.0,True,7.9,E1
9217,2025-2026,2025-11-01,Charlton,Swansea,7.0,15.0,1,1,draw,3.61,3.27,2.09,-8.0,False,-10.0,E1
9219,2025-2026,2025-11-01,QPR,Ipswich,10.0,15.0,1,4,away,2.0,3.57,3.59,-5.0,False,-10.0,E1
9225,2025-2026,2025-11-04,Bristol City,Blackburn,5.0,19.0,0,1,away,3.51,3.35,2.1,-14.0,False,-10.0,E1
9226,2025-2026,2025-11-04,Charlton,West Brom,9.0,12.0,1,0,home,2.9,3.08,2.54,-3.0,True,15.4,E1
9228,2025-2026,2025-11-04,Ipswich,Watford,11.0,12.0,1,1,draw,4.94,3.74,1.69,-1.0,False,-10.0,E1
9231,2025-2026,2025-11-04,Coventry,Sheffield United,1.0,22.0,3,1,home,5.15,4.2,1.59,-21.0,True,5.9,E1
9232,2025-2026,2025-11-05,Preston,Swansea,6.0,17.0,2,1,home,3.3,3.2,2.24,-11.0,True,12.400000000000002,E1
9233,2025-2026,2025-11-05,QPR,Southampton,15.0,21.0,1,2,away,2.51,3.35,2.75,-6.0,False,-10.0,E1
9238,2025-2026,2025-11-08,Hull,Portsmouth,9.0,20.0,3,2,home,3.34,3.49,2.1,-11.0,True,11.0,E1
9240,2025-2026,2025-11-08,Middlesbrough,Birmingham,4.0,10.0,2,1,home,2.77,3.16,2.61,-6.0,True,16.099999999999998,E1
9243,2025-2026,2025-11-08,Southampton,Sheffield Weds,19.0,24.0,3,1,home,7.14,4.67,1.41,-5.0,True,4.1,E1
9246,2025-2026,2025-11-08,West Brom,Oxford,17.0,21.0,2,1,home,4.78,3.58,1.75,-4.0,True,7.5,E1
9248,2025-2026,2025-11-21,Preston,Blackburn,4.0,19.0,1,2,away,3.03,3.11,2.44,-15.0,False,-10.0,E1
9249,2025-2026,2025-11-22,Bristol City,Swansea,8.0,19.0,3,0,home,3.38,3.26,2.17,-11.0,True,11.7,E1
9250,2025-2026,2025-11-22,Charlton,Southampton,9.0,18.0,1,5,away,2.65,3.18,2.7,-9.0,False,-10.0,E1
9251,2025-2026,2025-11-22,Coventry,West Brom,1.0,15.0,3,2,home,4.55,3.67,1.76,-14.0,True,7.6,E1
9252,2025-2026,2025-11-22,Birmingham,Norwich,11.0,23.0,4,1,home,4.88,3.76,1.69,-12.0,True,6.8999999999999995,E1
9253,2025-2026,2025-11-22,Derby,Watford,10.0,16.0,2,3,away,2.88,3.14,2.53,-6.0,False,-10.0,E1
9254,2025-2026,2025-11-22,Ipswich,Wrexham,9.0,15.0,0,0,draw,5.88,4.06,1.55,-6.0,False,-10.0,E1
9260,2025-2026,2025-11-25,Hull,Ipswich,6.0,8.0,0,2,away,1.79,3.67,4.27,-2.0,False,-10.0,E1
9263,2025-2026,2025-11-25,Stoke,Charlton,4.0,13.0,3,0,home,4.58,3.61,1.76,-9.0,True,7.6,E1
9268,2025-2026,2025-11-26,Millwall,Sheffield Weds,10.0,24.0,1,0,home,5.17,3.68,1.67,-14.0,True,6.699999999999999,E1
9273,2025-2026,2025-11-29,Leicester,Sheffield United,15.0,22.0,2,3,away,3.1,3.32,2.29,-7.0,False,-10.0,E1
9275,2025-2026,2025-11-29,Stoke,Hull,2.0,11.0,1,2,away,4.82,3.88,1.68,-9.0,False,-10.0,E1
9276,2025-2026,2025-11-29,Coventry,Charlton,1.0,16.0,3,1,home,7.24,4.49,1.42,-15.0,True,4.199999999999999,E1
9277,2025-2026,2025-11-29,Middlesbrough,Derby,3.0,9.0,2,1,home,4.93,3.55,1.74,-6.0,True,7.4,E1
9278,2025-2026,2025-11-29,Millwall,Southampton,6.0,13.0,3,2,home,2.22,3.39,3.18,-7.0,True,21.8,E1
9281,2025-2026,2025-11-29,West Brom,Swansea,17.0,21.0,3,2,home,4.6,3.4,1.8,-4.0,True,8.0,E1
9282,2025-2026,2025-11-29,Wrexham,Blackburn,11.0,18.0,1,1,draw,3.18,3.26,2.27,-7.0,False,-10.0,E1
9283,2025-2026,2025-12-01,Birmingham,Watford,11.0,15.0,2,1,home,4.33,3.47,1.82,-4.0,True,8.200000000000001,E1
9286,2025-2026,2025-12-06,Derby,Leicester,11.0,16.0,1,3,away,2.66,3.17,2.7,-5.0,False,-10.0,E1
9287,2025-2026,2025-12-06,Watford,Norwich,16.0,23.0,3,2,home,3.77,3.56,1.94,-7.0,True,9.399999999999999,E1
9290,2025-2026,2025-12-06,Preston,Wrexham,6.0,12.0,1,1,draw,3.05,3.12,2.41,-6.0,False,-10.0,E1
9295,2025-2026,2025-12-09,Blackburn,Oxford,19.0,21.0,1,1,draw,4.62,3.56,1.77,-2.0,False,-10.0,E1
9298,2025-2026,2025-12-09,Sheffield United,Norwich,18.0,23.0,1,1,draw,5.1,4.07,1.61,-5.0,False,-10.0,E1
9299,2025-2026,2025-12-09,Southampton,West Brom,11.0,16.0,3,2,home,3.97,3.75,1.83,-5.0,True,8.3,E1
9300,2025-2026,2025-12-09,Swansea,Portsmouth,20.0,22.0,1,0,home,3.46,3.35,2.11,-2.0,True,11.099999999999998,E1
9301,2025-2026,2025-12-09,Watford,Sheffield Weds,13.0,24.0,1,1,draw,5.39,4.31,1.55,-11.0,False,-10.0,E1
9303,2025-2026,2025-12-10,Bristol City,Leicester,9.0,14.0,2,2,draw,3.0,3.37,2.32,-5.0,False,-10.0,E1
9305,2025-2026,2025-12-10,Ipswich,Stoke,5.0,7.0,1,0,home,5.15,3.86,1.64,-2.0,True,6.399999999999999,E1
9306,2025-2026,2025-12-10,Hull,Wrexham,13.0,14.0,2,0,home,2.94,3.37,2.35,-1.0,True,13.5,E1
9307,2025-2026,2025-12-12,West Brom,Sheffield United,16.0,17.0,2,0,home,2.88,3.34,2.4,-1.0,True,14.0,E1
9310,2025-2026,2025-12-13,Stoke,Swansea,8.0,18.0,2,1,home,4.21,3.47,1.86,-10.0,True,8.600000000000001,E1
9311,2025-2026,2025-12-13,Birmingham,Charlton,11.0,18.0,1,1,draw,5.79,3.9,1.57,-7.0,False,-10.0,E1
9312,2025-2026,2025-12-13,Coventry,Bristol City,1.0,10.0,1,0,home,4.61,3.93,1.69,-9.0,True,6.8999999999999995,E1
9314,2025-2026,2025-12-13,Middlesbrough,QPR,2.0,9.0,3,1,home,3.8,3.57,1.92,-7.0,True,9.2,E1
9315,2025-2026,2025-12-13,Millwall,Hull,4.0,8.0,1,3,away,3.71,3.5,1.96,-4.0,False,-10.0,E1
9321,2025-2026,2025-12-20,Preston,Norwich,3.0,23.0,1,1,draw,3.22,3.43,2.16,-20.0,False,-10.0,E1
9324,2025-2026,2025-12-20,Charlton,Oxford,19.0,22.0,1,0,home,3.53,3.26,2.1,-3.0,True,11.0,E1
9325,2025-2026,2025-12-20,Derby,Portsmouth,12.0,21.0,1,1,draw,3.87,3.23,2.02,-9.0,False,-10.0,E1
9326,2025-2026,2025-12-20,Hull,West Brom,6.0,16.0,1,0,home,2.46,3.35,2.77,-10.0,True,17.7,E1
9327,2025-2026,2025-12-20,Ipswich,Sheffield Weds,6.0,24.0,3,1,home,12.22,6.19,1.22,-18.0,True,2.1999999999999997,E1
9333,2025-2026,2025-12-26,Coventry,Swansea,1.0,19.0,1,0,home,5.82,4.17,1.52,-18.0,True,5.2,E1
9335,2025-2026,2025-12-26,Middlesbrough,Blackburn,2.0,20.0,0,0,draw,4.26,3.6,1.79,-18.0,False,-10.0,E1
9342,2025-2026,2025-12-26,Wrexham,Sheffield United,15.0,18.0,5,3,home,2.18,3.34,3.24,-3.0,True,22.400000000000002,E1
9343,2025-2026,2025-12-29,Coventry,Ipswich,1.0,3.0,0,2,away,2.91,3.35,2.37,-2.0,False,-10.0,E1
9345,2025-2026,2025-12-29,Middlesbrough,Hull,2.0,4.0,0,1,away,4.79,3.96,1.65,-2.0,False,-10.0,E1
9351,2025-2026,2025-12-29,Stoke,Sheffield United,10.0,20.0,1,2,away,2.49,3.27,2.81,-10.0,False,-10.0,E1
9356,2025-2026,2026-01-01,Bristol City,Portsmouth,9.0,21.0,5,0,home,4.65,3.78,1.71,-12.0,True,7.1,E1
9359,2025-2026,2026-01-01,Hull,Stoke,4.0,12.0,0,1,away,3.02,3.27,2.35,-8.0,False,-10.0,E1
9360,2025-2026,2026-01-01,Ipswich,Oxford,3.0,22.0,2,1,home,9.58,5.08,1.31,-19.0,True,3.1000000000000005,E1
9361,2025-2026,2026-01-01,Preston,Sheffield Weds,9.0,24.0,3,0,home,6.29,4.16,1.5,-15.0,True,5.0,E1
9362,2025-2026,2026-01-01,QPR,Norwich,12.0,23.0,1,2,away,3.34,3.44,2.11,-11.0,False,-10.0,E1
9365,2025-2026,2026-01-01,Watford,Birmingham,8.0,16.0,3,0,home,2.97,3.33,2.35,-8.0,True,13.5,E1
9368,2025-2026,2026-01-04,QPR,Sheffield Weds,12.0,24.0,3,0,home,7.43,4.59,1.41,-12.0,True,4.1,E1
9372,2025-2026,2026-01-04,Middlesbrough,Southampton,4.0,15.0,4,0,home,3.11,3.56,2.15,-11.0,True,11.5,E1
9373,2025-2026,2026-01-04,Millwall,Swansea,8.0,17.0,2,1,home,3.42,3.2,2.16,-9.0,True,11.600000000000001,E1
9375,2025-2026,2026-01-05,Leicester,West Brom,14.0,18.0,2,1,home,2.72,3.32,2.5,-4.0,True,15.0,E1
9377,2025-2026,2026-01-17,Coventry,Leicester,1.0,12.0,2,1,home,4.98,4.03,1.62,-11.0,True,6.200000000000001,E1
9378,2025-2026,2026-01-17,Ipswich,Blackburn,3.0,20.0,3,0,home,6.38,4.06,1.51,-17.0,True,5.1,E1
9382,2025-2026,2026-01-17,Preston,Derby,5.0,13.0,0,1,away,3.29,3.12,2.28,-8.0,False,-10.0,E1
9385,2025-2026,2026-01-17,Stoke,QPR,9.0,12.0,0,0,draw,3.48,3.29,2.11,-3.0,False,-10.0,E1
9386,2025-2026,2026-01-17,Wrexham,Norwich,10.0,22.0,1,2,away,3.08,3.42,2.24,-12.0,False,-10.0,E1
9389,2025-2026,2026-01-20,Coventry,Millwall,1.0,4.0,2,1,home,4.34,3.64,1.79,-3.0,True,7.9,E1
9390,2025-2026,2026-01-20,Ipswich,Bristol City,3.0,10.0,2,0,home,5.19,3.78,1.65,-7.0,True,6.499999999999999,E1
9394,2025-2026,2026-01-20,Swansea,Blackburn,16.0,20.0,3,1,home,3.65,3.23,2.08,-4.0,True,10.8,E1
9395,2025-2026,2026-01-20,West Brom,Norwich,19.0,22.0,0,5,away,3.72,3.44,1.99,-3.0,False,-10.0,E1
9396,2025-2026,2026-01-20,Wrexham,Leicester,11.0,14.0,1,1,draw,3.12,3.47,2.2,-3.0,False,-10.0,E1
9397,2025-2026,2026-01-21,Southampton,Sheffield United,16.0,17.0,1,0,home,2.77,3.65,2.32,-1.0,True,13.2,E1
9398,2025-2026,2026-01-21,Watford,Portsmouth,8.0,22.0,1,1,draw,4.84,3.68,1.71,-14.0,False,-10.0,E1
9400,2025-2026,2026-01-23,Derby,West Brom,10.0,19.0,1,1,draw,2.86,3.04,2.58,-9.0,False,-10.0,E1
9401,2025-2026,2026-01-24,Middlesbrough,Preston,2.0,6.0,4,0,home,5.68,4.03,1.55,-4.0,True,5.5,E1
9402,2025-2026,2026-01-24,Millwall,Charlton,5.0,18.0,4,0,home,4.73,3.39,1.78,-13.0,True,7.800000000000001,E1
9405,2025-2026,2026-01-24,Bristol City,Sheffield Weds,11.0,24.0,2,0,home,10.58,5.66,1.26,-13.0,True,2.6,E1
9406,2025-2026,2026-01-24,Hull,Swansea,5.0,16.0,2,1,home,2.97,3.22,2.4,-11.0,True,14.0,E1
9407,2025-2026,2026-01-24,Leicester,Oxford,14.0,23.0,1,2,away,4.07,3.51,1.87,-9.0,False,-10.0,E1
9412,2025-2026,2026-01-30,Bristol City,Derby,7.0,11.0,0,5,away,3.44,3.28,2.14,-4.0,False,-10.0,E1
9413,2025-2026,2026-01-31,Leicester,Charlton,14.0,19.0,0,2,away,3.56,3.32,2.08,-5.0,False,-10.0,E1
9415,2025-2026,2026-01-31,Stoke,Southampton,11.0,15.0,0,2,away,2.42,3.37,2.82,-4.0,False,-10.0,E1
9417,2025-2026,2026-01-31,Ipswich,Preston,4.0,10.0,1,1,draw,8.34,4.71,1.36,-6.0,False,-10.0,E1
9418,2025-2026,2026-01-31,Middlesbrough,Norwich,2.0,19.0,1,0,home,4.42,3.84,1.73,-17.0,True,7.3,E1
9419,2025-2026,2026-01-31,Millwall,Sheffield United,5.0,17.0,1,1,draw,2.77,3.3,2.5,-12.0,False,-10.0,E1
9423,2025-2026,2026-01-31,Watford,Swansea,9.0,17.0,0,2,away,3.48,3.3,2.11,-8.0,False,-10.0,E1
9424,2025-2026,2026-02-03,Blackburn,Sheffield Weds,22.0,24.0,1,0,home,8.57,4.85,1.35,-2.0,True,3.500000000000001,E1
9425,2025-2026,2026-02-03,Hull,Watford,3.0,10.0,0,0,draw,3.16,3.35,2.23,-7.0,False,-10.0,E1
9426,2025-2026,2026-02-03,Sheffield United,Oxford,17.0,23.0,3,1,home,7.94,4.65,1.38,-6.0,True,3.799999999999999,E1
9429,2025-2026,2026-02-07,Norwich,Blackburn,19.0,21.0,2,0,home,3.84,3.44,1.95,-2.0,True,9.5,E1
9431,2025-2026,2026-02-07,Birmingham,Leicester,14.0,17.0,2,1,home,4.61,3.78,1.71,-3.0,True,7.1,E1
9432,2025-2026,2026-02-07,Coventry,Oxford,1.0,23.0,0,0,draw,7.15,4.7,1.41,-22.0,False,-10.0,E1
9433,2025-2026,2026-02-07,Hull,Bristol City,4.0,12.0,2,3,away,3.0,3.32,2.33,-8.0,False,-10.0,E1
9434,2025-2026,2026-02-07,Preston,Portsmouth,11.0,20.0,1,0,home,3.06,3.15,2.38,-9.0,True,13.799999999999999,E1
9437,2025-2026,2026-02-08,Swansea,Sheffield Weds,16.0,24.0,4,0,home,9.79,5.03,1.31,-8.0,True,3.1000000000000005,E1
9441,2025-2026,2026-02-10,Birmingham,West Brom,11.0,21.0,0,0,draw,4.27,3.46,1.86,-10.0,False,-10.0,E1
9443,2025-2026,2026-02-14,Derby,Swansea,11.0,15.0,2,0,home,3.4,3.16,2.17,-4.0,True,11.7,E1
9445,2025-2026,2026-02-14,Preston,Watford,8.0,12.0,2,2,draw,2.33,3.19,3.07,-4.0,False,-10.0,E1
9446,2025-2026,2026-02-14,QPR,Blackburn,13.0,22.0,1,3,away,3.26,3.19,2.22,-9.0,False,-10.0,E1
9450,2025-2026,2026-02-17,Charlton,Portsmouth,18.0,22.0,1,3,away,3.01,3.1,2.45,-4.0,False,-10.0,E1
9452,2025-2026,2026-02-21,Hull,QPR,5.0,13.0,1,3,away,3.09,3.3,2.29,-8.0,False,-10.0,E1
9453,2025-2026,2026-02-21,Stoke,Leicester,14.0,19.0,2,2,draw,3.39,3.33,2.14,-5.0,False,-10.0,E1
9456,2025-2026,2026-02-21,Middlesbrough,Oxford,2.0,23.0,0,0,draw,7.6,4.59,1.4,-21.0,False,-10.0,E1
9457,2025-2026,2026-02-21,Millwall,Portsmouth,3.0,21.0,1,3,away,4.15,3.5,1.86,-18.0,False,-10.0,E1
9459,2025-2026,2026-02-21,Southampton,Charlton,12.0,20.0,1,1,draw,5.59,4.1,1.56,-8.0,False,-10.0,E1
9462,2025-2026,2026-02-22,Sheffield United,Sheffield Weds,16.0,24.0,2,1,home,16.13,8.0,1.14,-8.0,True,1.399999999999999,E1
9464,2025-2026,2026-02-24,Hull,Derby,5.0,9.0,4,2,home,2.78,3.24,2.51,-4.0,True,15.099999999999998,E1
9465,2025-2026,2026-02-24,Middlesbrough,Leicester,2.0,19.0,1,1,draw,5.87,4.3,1.5,-17.0,False,-10.0,E1
9469,2025-2026,2026-02-24,Wrexham,Portsmouth,6.0,20.0,2,1,home,3.58,3.37,2.04,-14.0,True,10.4,E1
9470,2025-2026,2026-02-24,Southampton,QPR,12.0,13.0,5,0,home,4.58,3.87,1.68,-1.0,True,6.799999999999999,E1
9471,2025-2026,2026-02-25,Millwall,Birmingham,5.0,9.0,3,0,home,2.85,3.25,2.45,-4.0,True,14.500000000000002,E1
9472,2025-2026,2026-02-25,Norwich,Sheffield Weds,19.0,24.0,2,0,home,14.17,6.78,1.18,-5.0,True,1.7999999999999994,E1
9474,2025-2026,2026-02-25,Stoke,Oxford,16.0,23.0,2,1,home,4.56,3.41,1.81,-7.0,True,8.100000000000001,E1
9475,2025-2026,2026-02-27,Bristol City,Watford,8.0,12.0,1,2,away,2.79,3.29,2.46,-4.0,False,-10.0,E1
9476,2025-2026,2026-02-28,Derby,Blackburn,12.0,21.0,3,1,home,3.39,3.23,2.16,-9.0,True,11.600000000000001,E1
9480,2025-2026,2026-02-28,Coventry,Stoke,1.0,13.0,2,1,home,5.76,4.27,1.52,-12.0,True,5.2,E1
9481,2025-2026,2026-02-28,Ipswich,Swansea,5.0,15.0,3,0,home,5.38,3.97,1.59,-10.0,True,5.9,E1
9484,2025-2026,2026-02-28,QPR,Sheffield United,14.0,17.0,0,2,away,2.3,3.44,2.91,-3.0,False,-10.0,E1
9487,2025-2026,2026-03-03,Ipswich,Hull,4.0,5.0,1,0,home,6.49,4.42,1.45,-1.0,True,4.5,E1
9488,2025-2026,2026-03-06,Preston,Oxford,11.0,23.0,1,3,away,3.51,3.23,2.12,-12.0,False,-10.0,E1
9493,2025-2026,2026-03-07,Derby,Sheffield Weds,8.0,24.0,2,1,home,10.96,5.41,1.26,-16.0,True,2.6,E1
9494,2025-2026,2026-03-07,Ipswich,Leicester,4.0,19.0,1,1,draw,6.37,4.4,1.46,-15.0,False,-10.0,E1
9495,2025-2026,2026-03-07,Sheffield United,West Brom,13.0,23.0,1,1,draw,4.61,3.68,1.73,-10.0,False,-10.0,E1
9499,2025-2026,2026-03-10,Millwall,Derby,3.0,7.0,1,0,home,3.63,3.31,2.04,-4.0,True,10.4,E1
9504,2025-2026,2026-03-11,Birmingham,QPR,13.0,16.0,1,0,home,4.6,3.66,1.73,-3.0,True,7.3,E1
9505,2025-2026,2026-03-11,Middlesbrough,Charlton,2.0,19.0,0,1,away,7.86,4.68,1.38,-17.0,False,-10.0,E1
9509,2025-2026,2026-03-11,Coventry,Preston,1.0,14.0,3,0,home,6.47,4.64,1.44,-13.0,True,4.3999999999999995,E1
9510,2025-2026,2026-03-13,Wrexham,Swansea,6.0,11.0,2,0,home,3.08,3.33,2.27,-5.0,True,12.7,E1
9511,2025-2026,2026-03-14,Coventry,Southampton,1.0,7.0,1,2,away,4.03,3.9,1.78,-6.0,False,-10.0,E1
9512,2025-2026,2026-03-14,Middlesbrough,Bristol City,2.0,12.0,1,1,draw,6.24,4.5,1.47,-10.0,False,-10.0,E1
9514,2025-2026,2026-03-14,Birmingham,Sheffield United,10.0,13.0,1,1,draw,3.41,3.45,2.06,-3.0,False,-10.0,E1
9516,2025-2026,2026-03-14,Millwall,Blackburn,3.0,22.0,1,2,away,4.94,3.56,1.71,-19.0,False,-10.0,E1
9523,2025-2026,2026-03-18,Southampton,Norwich,7.0,12.0,1,0,home,3.63,3.64,1.93,-5.0,True,9.299999999999999,E1
9526,2025-2026,2026-03-21,Derby,Birmingham,8.0,10.0,1,0,home,2.53,3.33,2.7,-2.0,True,17.0,E1
9527,2025-2026,2026-03-21,Ipswich,Millwall,3.0,4.0,1,1,draw,4.63,3.78,1.7,-1.0,False,-10.0,E1
9528,2025-2026,2026-03-21,Bristol City,West Brom,15.0,22.0,0,1,away,2.83,3.3,2.43,-7.0,False,-10.0,E1
9530,2025-2026,2026-03-21,Hull,Sheffield Weds,5.0,24.0,3,1,home,8.43,5.11,1.33,-19.0,True,3.3000000000000007,E1
9531,2025-2026,2026-03-21,QPR,Portsmouth,17.0,22.0,6,1,home,2.59,3.14,2.74,-5.0,True,17.400000000000002,E1
9533,2025-2026,2026-03-21,Southampton,Oxford,7.0,23.0,2,0,home,5.87,4.17,1.52,-16.0,True,5.2,E1
9534,2025-2026,2026-03-21,Watford,Leicester,9.0,19.0,0,0,draw,3.47,3.53,2.02,-10.0,False,-10.0,E1
9536,2025-2026,2026-04-03,Middlesbrough,Millwall,2.0,4.0,1,2,away,4.48,3.85,1.71,-2.0,False,-10.0,E1
9537,2025-2026,2026-04-03,Birmingham,Blackburn,11.0,20.0,0,1,away,4.41,3.37,1.84,-9.0,False,-10.0,E1
9540,2025-2026,2026-04-03,Norwich,Portsmouth,10.0,22.0,1,1,draw,3.8,3.47,1.94,-12.0,False,-10.0,E1
